key,0,1,2,3,4
418,召唤出宠物“迷你贡希尔德”。<hex:02100103>以贡希尔德为原型制作的魔法人偶。,以贡希尔德为原型制作的魔法人偶。人偶手中握着一张纸，上面写着“在放浪的尽头，我体会到了崭新的爱。可是我的爱却与梦幻般的光芒一起消失了”。这种如同偏执狂一样的做工，总感觉好像以前在哪里见过……,我，继承女王贡希尔德的<hex:02100103>遗志之人，将与圣剑一同<hex:02100103>消灭博兹雅的仇敌！<hex:02100103>　　　　　　　——米希亚,洁白女王,设置陷阱。10秒后可通过点击发动陷阱按钮起爆。令范围内敌人的移动速度降低70%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>20秒
419,召唤出宠物“9S”。<hex:02100103>在塔的上层发现的小型黑色自走人偶。,在塔的上层发现的小型黑色自走人偶。外表与自称“寄叶机体九号S型”的人造人很相似。他们到底是基于何种情感，又是为了什么目的，不惜牺牲自己也要战斗下去的呢。恐怕没有人知道这个答案……,那是……人造人，<hex:02100103>和我一样，有着人类外观的<hex:02100103>自动步兵人偶。<hex:02100103>　　　　　　　　　　——2P,缥缈的温柔,对范围内的敌人造成120攻击力的伤害，并且令使用特殊技点数的宠物的攻击力增加20。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>6秒
420,召唤出宠物“鲁迪玩偶”。<hex:02100103>耶！滚雪球的时间到啦！,以鲁迪为原型制作的魔法人偶。鲁迪为了完成梦想，作为圣人的追随者奔走了一整个星芒节。节日庆典结束，鲁迪回了山里，流浪圣人便以他精妙绝伦的雕金技巧制作了这个与鲁迪别无二致的魔法人偶。这个人偶做的也太像真的了吧？它刚才是不是喘气了？,……你说什么？<hex:02100103>投了雪球之后，<hex:02100103>雪人说话了？<hex:02100103>　——迪维库鲁瓦,礼物,对范围内的敌人造成150攻击力的伤害，并且令敌人的防御力降低30%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>6秒
421,召唤出宠物“幻栗斋”。<hex:02100103>瑞兽栗斋使用神通力为你制作的可爱幻影。,瑞兽栗斋使用神通力制作出的幻影。早些年的时候，尚且年轻的栗斋因为喜欢人类的小孩，时不时会用神通力化为人形，开设私塾教授人类的孩子们读书写字。现在的栗斋虽然已经不再开私塾了，但它对道义人情和甜美食物的爱却一分也没有减少。,居然是会说话的老鼠，<hex:02100103>可疑的家伙们！<hex:02100103>　　——勇猛的维斯猎人,食雪花鼠,设置陷阱。10秒后可通过点击发动陷阱按钮起爆。对范围内的敌人造成180攻击力的伤害。
422,召唤出宠物“小旗”。<hex:02100103>永远别小看一只小鹿的胃口。,可可爱爱的小鹿。因为小鹿摇摆个不停的小尾巴就像是迎风招展的旗子，于是得到了小旗这个名字。吃货小旗最喜欢的食物就是玉米了，每次都要吃到肚子滚圆了才肯罢休。被小旗吃到破产，连锅都揭不开了的农民实在没有办法，委托雇员把这只小鹿带给你收养。,妈妈说只要到了这里，<hex:02100103>就能吃上饱饭……<hex:02100103>　　　　——加雷马少女,吃货,令范围内我方宠物恢复100点体力。当该宠物为“动物”类型时，恢复150点体力。
423,召唤出宠物“小异亚”。<hex:02100103>身体的大小不会限制你思想的高度。,从精神体异亚身上切割下来的小块碎片。有时候，异亚们会暂时地分裂自身的一部份以整理思路。这只小异亚恐怕就是在这个过程里被分割开之后再没能回到本体上的一部分。小异亚的身材虽然很小，它思考的问题却很伟大。,我们的知识你们是<hex:02100103>不可能理解的。<hex:02100103>　　　——空·空嘎,库！,令萌宠之门内宠物的体力恢复量变为2倍。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>20秒
424,召唤出宠物“梅加斯三姐妹之形”。<hex:02100103>梅加斯三姐妹三合一，三倍的数量为你带来三倍的伤害，三角攻击！,以梅加斯三姐妹为原型制作的魔法人偶。梅加斯三姐妹是萨维奈岛特有的神话信仰，那些遍布在拉札罕大街小巷的护身符商人会把这种魔法人偶当做神像出售。这套魔法人偶恐怕是虔诚的当地居民被掳走囚禁在佐特塔中时随身携带的物品。,瞄准……固定……<hex:02100103>解除安全限制……<hex:02100103>最大功率、三角攻击！<hex:02100103>　　　　　　——欧米茄,三角攻击,令范围内我方宠物的特殊技点数增加10。对拥有同效果特殊技的宠物无效。
425,召唤出宠物“集成奥密克戎”。<hex:02100103>最新款奥密克戎，小身体大能量！,最新款奥密克戎，小身材大能量。阿尔法坦星的居民们以小型化为目标开发了这种新型号的身体，然而集成奥密克戎的开发完成后不久，兵站战略母机“斯提格玛四”就失去了正常的功能，因此导致了集成奥密克戎未能投入量产，真正的成品就只有这一个试验机而已。,这样下去生产就得停止了，<hex:02100103>真让人头疼库啵……<hex:02100103>　　　　——机灵的莫古艾克,防御协议,令范围内我方宠物的防御力增加10。当该宠物为“玩偶”类型时，防御力增加30。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>6秒
426,召唤出宠物“阿尼玛之形”。<hex:02100103>非常抱歉，阿尼玛之形不能用来升级或交换装备。,以皇神阿尼玛为原型制作的魔法人偶。阿尼玛这个词在加雷马的古语中是“灵魂”的意思，在心理学上则用来命名“男性心中不能自我认知到的女性形象”。或许正是因为这个原因，皇神阿尼玛下半身的头部才隐约展现出一些中性、偏女性的色彩。,难道你是想说<hex:02100103>我不配当“公主”吗？<hex:02100103>　　——娜娜莫·乌尔·娜莫,混沌次元,击退范围内的敌人，并造成30攻击力的伤害。
427,召唤出宠物“游星鸟”。<hex:02100103>这星夜中最美的青鸟，日夜歌唱着明日的希望。,今天也在歌颂这个世界的蓝色小鸟儿，它的模样与穿梭在星空中的梅蒂恩是如此的相似。小鸟翱翔在璀璨的夜空下，今天也在追寻着希望放声高歌。只要冒险者你的心中还在歌颂着希望，游星鸟的羽毛就永远不会染上绝望的颜色。,只是，请允许我最后歌唱一次。<hex:02100103>这次我要唱出自己的心声……<hex:02100103>唱出我寻找到的喜悦…<hex:02100103>　　　　　　　　　　　——梅蒂恩,游星,当防御盾被破坏时，可令其复活。
428,召唤出宠物“纳夏猫”。<hex:02100103>高贵优雅的猫咪，原产纳夏，有一双特别的蓝眼睛。,原产纳夏的猫咪，气质别样的高贵优雅。过去，在纳夏王朝繁荣的时代里，只有王公贵族以及寺院中的高僧才被允许饲养这种猫。根据传说，纳夏猫那双苍青色的锐眼能够看清以太的光芒，连死者的灵魂也逃不过它敏锐的视线。,贵族绝对不能在他人面前<hex:02100103>示弱，要站在最前线，<hex:02100103>为人民指引前进的道路……<hex:02100103>　　　　　　　　　——洛莉斯,高贵从容,打消范围内敌我双方身上的附加效果。
429,召唤出宠物“新型迷你于里昂热”。<hex:02100103>人偶身穿保暖性能较差的占星术士装备。,塔塔露在整理拂晓之间时，偶然发现了这批以拂晓血盟的贤人于里昂热为原型制作的魔法人偶。她花了一些精力亲自为这些人偶制作了新的衣服和头发，让这批由于订单错误造成了大规模积压的货物找到了新的出路。,……让我们一起来<hex:02100103>研习神秘的星辰之力吧。<hex:02100103>　　　　　——雅内基纳尔,萨雷安式占星术,令范围内我方宠物恢复100点体力。当该宠物为“玩偶”类型时，恢复150点体力。
430,召唤出宠物“迷你弗栗多”。<hex:02100103>仿照七大天龙之一的星龙弗栗多制作的魔法人偶。,模仿七大天龙之一的星龙弗栗多制作的魔法人偶。根据近东地区的传说，星龙弗栗多是七大天龙中最后一个从卵中孵出来的幺子。恐怕正是因为这个原因，星龙弗栗多的性格才并没像它的外貌一样凶猛，反而像现在这样体贴而又温柔。,和大家 一起玩 <hex:02100103>很开心！<hex:02100103>——布雷福洛克斯,幽暗吐息,对范围内的敌人造成110攻击力的伤害。
431,召唤出宠物“河马幼崽”。<hex:02100103>原产南方大陆的河马幼崽，比看上去要有分量得多。,小而重的河马幼崽。这只河马幼崽在萨维奈岛的末日中受到了惊吓，在万相森国里乱撞时被冒险者救了下来。顺带一提，河马这种东西原产自南方大陆，部分学者们认为这种动物出现在萨维奈岛，从侧面佐证了多年之前南方大陆与萨维奈岛之间曾经存在过贸易关系。,看，这厉害的大嘴！<hex:02100103>　　　　　——希希蒲,打哈欠,令范围内的敌人止步。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>5秒
432,召唤出宠物“蟹蟹”。<hex:02100103>谢谢，但不用帮它下来，蟹蟹是生活在萨维奈岛树上的螃蟹。,在萨维奈岛发现新种螃蟹。当地的一个悌阳象族部族“蟹族”的成员提供了大量的帮助，来访此地生物学者才能顺利进行研究工作，进而发现了这种生活在树上的螃蟹。为了感谢蟹族人的帮助，这种螃蟹不得不被命名成了“蟹族蟹”……为了方便称呼，也可以叫“蟹蟹”。谢谢！,谢谢你，<hex:02100103>爱梅特赛尔克<hex:02100103>　　——光之战士,横行霸道,无效化“魔物”类型的宠物对范围内我方宠物的攻击。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>5秒
433,召唤出宠物“月面仙人刺王子”。<hex:02100103>过去的观叶植物，如今是自由之身的王子。,月面仙人刺的王子殿下。为了完成心目中的乐园都市笑笑镇，兔兔族们四处物色装饰品的过程中将王子殿下作为“观叶植物”绑架了回来。殿下并不甘于这悲惨的命运，选择了以自己的力量奔向自由，逃亡中它正好闯入了冒险者的背包里，幸运地逃出生天。,我要前往那充满<hex:02100103>爱与自由的世界了，<hex:02100103>　　　　　　　——鸦,月光浴,设置陷阱。10秒后可通过点击发动陷阱按钮起爆。对范围内的敌人造成260攻击力的伤害。
434,召唤出宠物“小巨魔”。<hex:02100103>巨魔的幼崽，好奇心旺盛，比看上去要聪明许多。,巨魔的幼崽。它原本只是一个生活在迷津的普通巨魔，有一天好奇心驱使着它闯入了寻因星晶镜，随后不慎跌落星海。在星海中，小巨魔邂逅了已经离世多年的祖先的魂灵，并因此而迅速成长了起来。它的身体虽然还是个孩子，心理上却已经是个大人，或者说大巨魔了。,我需要和祖上<hex:02100103>商谈一下。<hex:02100103>　——维德弗尼尔,大喷嚏,让范围内的敌人增加“魔物”类型的弱点。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>15秒
435,召唤出宠物“神杖小蛇”。<hex:02100103>经过造物院观察确认它不会吃史莱姆也不会合体。,赫尔墨斯培养的创造生物之一。非常的聪明，经常从赫尔墨斯那里接到在厄尔庇斯内传达命令的工作。可能正是因为在灵魂深处残留着对神杖小蛇的印象，亚蒙创造出来送上卫月的大型眼镜蛇才会得到神杖巨蛇这个名字。,马上开始<hex:02100103>邮递员的第一份<hex:02100103>工作吧库啵！<hex:02100103>　——邮差莫古力前辈,盘踞,令范围内敌人的攻击力降低40%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>6秒
436,召唤出宠物“冒险者野餐篮”。<hex:02100103>餐具和食物都装好了吗？拯救世界的人哪能空着肚子！,装满了餐具和美食的篮子。不论旅途走向何方，旅行永远都离不开饱餐一顿的需要，这个箱子将满足你的口腹之欲。无论是在风雪肆虐的极寒平原还是在灼热异常的火山喷口，甚至于在弹丸纷飞的兵家要地，只要打开这个篮子，你就能尽情地享受野餐的快乐。,开饭啦！<hex:02100103>快来吧！<hex:02100103>——鲁纳尔,野餐时间！,令使用特殊技点数的宠物的防御力增加40。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>10秒
437,召唤出宠物“黄金恰塔号”。<hex:02100103>是鱼？是鸟？还是黄金恰塔号翻译器？黄金恰塔号的精巧复制品。,露露夏考古研究室重现的古代遗物。其姿态既像是飞鸟又仿佛是游鱼，又有一说认为其面部更接近于鲶鱼，研究室至今没有找到任何文献资料能够解释这种外观。先民们为何选择这种形状作为翻译器的原因仍是一个谜团。,刚才的是人的声音？<hex:02100103>完全是没有听过的语言，<hex:02100103>到底说了些什么……<hex:02100103>　　　　　　　　——贝楠,超翻译,打消范围内我方身上的弱化效果。
438,召唤出宠物“小草贤人”。<hex:02100103>擅于在草丛中匿迹，但技能还不算完美。,格诺莫斯的幼崽。它的看家本领就是潜入草堆并混入其中。可惜这种程度的潜行并不能骗过最熟练的雇员，小草贤人理所当然地被雇员抓回了家。因为格诺莫斯主要以各种小飞虫为食，所以在北洋地区非常流行饲养格诺莫斯的幼崽用来驱虫。,啊！终于<hex:02100103>找到了！<hex:02100103>找你半天了！<hex:02100103>　　——生命威,开花,对范围内的敌人每秒造成10点持续伤害。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>20秒
439,召唤出宠物“格雷布洛弗玩偶”。<hex:02100103>玩偶上隐约有一股海岸礁石的腥味。,不明身份的魔法人偶。根据将这个人偶带回来的雇员证实，这个人偶最初是由一位鲶鱼精族的工匠创造出来的。这位工匠在无二江上游不慎溺水，意识朦胧中偶然见到了如此的幻象，它依据幻象制作了这个人偶。运气好的话也许你能在宇宙深空中的某处邂逅这种生物？,噗噗噗？！<hex:02100103>人、人偶说话了噗？！<hex:02100103>　——性情古怪的鲶鱼精,咕嘟咕嘟,将召唤宠物的复唱时间缩短一半。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>10秒
440,召唤出宠物“诺斯费拉图”。<hex:02100103>一只打扮得十分绅士的蝙蝠，对血腥味有些敏感。,这只不知道是蝙蝠还是什么的东西，对血液的气味十分敏感。它看起来似乎很想吸取一些血液，但由于它过分绅士的个性，并不希望强迫别人做不喜欢的事情，所以没有将这份冲动付诸实践。顺带一提，谁也不知道诺斯费拉图这个名字到底是从哪里来的。,别啊，我可没有<hex:02100103>被男人吸血的兴趣。<hex:02100103>　　　　——阿尔迪斯,吸血,令使用特殊技点数的宠物的自动攻击变为范围攻击。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>12秒
441,召唤出宠物“小小守护者”。<hex:02100103>以当之无愧的大英雄为原型制作的人偶，让你想起有她陪伴的日子。,她曾经就任阿谢姆之位，奔走于世间救人于水火。将席位让给了有望的年轻人之后她也不曾休息，仍奔忙于各处。最终，为了从末日的绝望中拯救这个世界，她又成了引领人们走向希望的女神。她正是用羽翼与决心庇护这个世界的守护者，这是以她为原型制作的魔法人偶。,倾听……感受……<hex:02100103>思考……<hex:02100103>　　　——敏菲利亚,人格面具,令范围内的敌人止步。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>5秒
442,召唤出宠物“明灯天王之形”。<hex:02100103>能辩善恶的兽道神，玩偶由于身高限制没有这种功能。,以明灯天王为原型制作的魔法人偶。明灯天王在萨维奈传统信仰中属于兽道诸神之一，这位神祇的名字在悌阳象族的古语中有“天空中的灯火”和“眼睛”的意思，在传说中，明灯天王是一位拥“真眼”，能辨真理通善恶的神。,那是能看穿一切<hex:02100103>真理的“真眼”<hex:02100103>——爱梅特赛尔克,真眼,令范围内我方宠物的攻击力增加10。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>10秒
443,召唤出宠物“王家仙人刺”。<hex:02100103>月面仙人刺的王族，曾不幸沦为奖品，如今已重获自由。,月面仙人刺的王族。因为变异而生出了黄金般的体色，在满目灰白的月面上十分显眼，因而生活得十分辛苦。生活的压力迫使它放弃了自由之身，选择了走进了惊奇百宝城，踏上了同时兼职观叶植物和奖品的不归路。,哦哦……这黄金般的<hex:02100103>光辉，真是太美了。<hex:02100103>　　　　　　——花芽,星光浴,令萌宠之门内宠物的体力恢复量变为2倍。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>20秒
444,召唤出宠物“悌阳象族人偶”。<hex:02100103>仿照悌阳象族制作的魔法人偶。当然穿着衣服！,与遗烈乡合力制作的悌阳象族魔法人偶，是送给河马骑手团常客的礼品。人偶穿着萨维奈岛的传统服装，作为当地特产也备受欢迎。新港的商人认为，这么好的商品不拿去卖实在太可惜了。,能跟这么强的悌阳象族人相遇，<hex:02100103>我顿时来了精神！<hex:02100103>　　　　　　　　　　——斡兀立,特制炼金药,对范围内的敌人每秒造成10点持续伤害。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>20秒
445,召唤出宠物“袋鼠玩偶”。<hex:02100103>雇员偶然间得到的袋鼠玩偶，后腿强而有力不容小觑。,这只玩偶的原型是南方大陆的一种有袋类动物。雇员在采矿场附近的废弃村落里发现了这个被人遗落的玩偶，出于好心修复了它。该玩偶的育儿袋内附有一只更小的袋鼠玩偶，但受到设计上的局限，很难从育儿袋中拿出小玩偶。,肚子被踢的地方<hex:02100103>火辣辣地痛噗……<hex:02100103>　　　　　——鱼道,袋鼠踢,对范围内的敌人造成60攻击力的伤害，并且令敌人的移动速度降低70%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>10秒
446,召唤出宠物“原型恐慌装甲”。<hex:02100103>恐慌装甲的小比例概念机，大约能承载一个成年鲁加男性的重量。,古代亚拉戈帝国制造的小型军工机械。推测这台小恐慌装甲是开发过程中试作的小型原型机。它看起来虽小，却已经体现出了后来恐慌装甲成为工兵用重型机械时表现出来的惊人力量。以它的运载量，用来运货应当不成问题。,不过只是<hex:02100103>运货而已……<hex:02100103>真的合适吗？<hex:02100103>　　——阿莉塞,蒸汽清洗,令使用特殊技点数的宠物的防御力增加40。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>10秒
447,召唤出宠物“门小奴”。<hex:02100103>门奴专属奴仆，小而勤劳的魔法人偶。,门奴，隐藏在海底遗迹深处的守护者。门小奴，隐藏在海底遗迹深处的守护者门奴的专属奴仆。门小奴是专用于维护门奴正常运转的魔法人偶。老实说，这么多年埋在海底它一直都闲得发慌，时隔多年好不容易以为有活干了，没想到入侵者竟然直接把门奴砸了个粉碎。<hex:02100103>门小奴彻底失业了。,工作要多少有多少，<hex:02100103>不用担心会失业！<hex:02100103>　——空力团货物调度员,总督有令！,令使用特殊技点数的宠物无敌。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>6秒
448,召唤出宠物“吉娃汪”。<hex:02100103>可爱的小狗。最喜欢和冒险者玩耍了！,小小的黑狗正用它亮闪闪的小眼睛盯着你，你怎么能忍心拒绝它的请求呢？吉娃汪是一种在新大陆边境地区发现的小型犬，利姆萨·罗敏萨的水手将它带到了艾欧泽亚……虽说离开了故乡，但对小狗来说这更像是一场新冒险的开始。现在，它正跃跃欲试，等着和你一起踏上旅途。,这是一场令人<hex:02100103>激动的全新冒险。<hex:02100103>就让我们全力以赴吧！<hex:02100103>　　——古·拉哈·提亚,汪！汪汪！,令范围内我方宠物的特殊技点数增加10。对拥有同效果特殊技的宠物无效。
449,召唤出宠物“发条小汽车”。<hex:02100103>铁皮制作的加雷马玩具。画上去的驾驶员不知为何看着有些眼熟。,加雷马帝国首都玩具界的顶流，铁皮制成的魔导车辆“新500型”的模型。这辆使用发条驱动，跑起来咔哒咔哒响的小车是加雷马孩子们最喜爱的玩具。某位知名不具的天才机械师开发生产了这种兼具趣味性和益智性的玩具。,你们弄到了<hex:02100103>很稀有的“玩具”呢。<hex:02100103>　　　　　——尼禄,油门,令范围内我方宠物的移动速度提高35%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>6秒
450,召唤出宠物“开心彩蛋幸福兔”。<hex:02100103>仿照吉莉·阿里亚珀梦中出现的奇怪兔子制作的魔法人偶。,以幸福兔为原型制作的粉色魔法人偶。这个玩偶交货时不慎遗落了动力核心，不过幸运的是真正的幸福兔出现在了彩蛋狩猎的会场，它帮忙找来的辉石正巧能让魔法人偶恢复正常。带着开心彩蛋幸福兔踏上旅途吧，好运正在路上等着……呃，希望好运在等着你吧。,亲爱的诸位兔兔，<hex:02100103>贵安！<hex:02100103>　　　　——生命威,幸福,令使用特殊技点数的宠物的自动攻击变为范围攻击。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>12秒
451,召唤出宠物“迷你阿泽玛”。<hex:02100103>以太阳神阿泽玛为原型制作的魔法人偶。能提供发条太阳所没有的温度。,以太阳神阿泽玛为原型制作的魔法人偶。某位雕金匠为了追寻“崇高神圣的美”而彷徨于沙漠时，恍惚间偶然闯入了神域。他将眼前所见的震撼人心的美转化成魔法人偶保存下来。看着这个人偶就仿佛能感受到女神的飒爽英姿与她对人类无限的慈悲与喜爱。,你身上散发着晒过太阳<hex:02100103>的味道。温暖又温柔<hex:02100103>的味道……我很喜欢。<hex:02100103>　　　　　　　　——峰,太阳神之扇,令范围内我方宠物的攻击力增加20。当该宠物为“玩偶”类型时，攻击力增加40。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>6秒
452,召唤出宠物“诸神黄昏号模型”。<hex:02100103>以诸神黄昏号为原型制作的模型。模型小型化难度又创新高！,无数研究员日以继夜地努力创造出的诸神黄昏号魔导船模型。无论是驾驶席还是动力系统都还原得分毫毕现、精妙绝伦。据说研发时的本意是要将这个模型作为诸神黄昏号计划圆满成功的纪念品发行，结果研究员们过于追求完美，又平白无故通宵加了许多天班。,飞吧，人类，<hex:02100103>超越疾风，<hex:02100103>飞向更高的苍穹！<hex:02100103>　　　　——迦楼罗,曲速飞行,将召唤宠物的复唱时间缩短一半。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>10秒
453,召唤出宠物“蓝足鲣鸟”。<hex:02100103>凶名赫赫的“雾须一伙”的成员，已经金盆洗手不做海盗了。,它曾是凶名赫赫的大海盗团“雾须一伙”的成员。在战斗中，它一般会先用自己圆润可爱的大眼睛让对方放松警惕，再使用自己的鸟喙把对方啄到哭着逃跑……话虽如此，这都已经是过去的事了。雾须一伙解散之后，它一直飞翔在南海的群岛之间，悠然自得地享受退休生活。,等候在前方的<hex:02100103>是最凶残的野兽。<hex:02100103>　——古·拉哈·提亚,滑翔,令使用特殊技点数的宠物的自动攻击变为范围攻击。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>12秒
454,召唤出宠物“可幽可幽玩偶”。<hex:02100103>以来自宇宙的好朋友可幽可幽为原型制作的魔法人偶。,以来自宇宙的好朋友可幽可幽为原型制作的魔法人偶，戈德伯特从可幽可幽的绝妙的轮廓中找到了无限的灵感，即兴制作了这个魔法人偶。它被设定为一直追随冒险者共同行动的人偶。又及，它最爱的东西是闪闪发光的圣灵药。,给我圣灵药！<hex:02100103>　　——魔法罐,可幽可幽打招呼,当防御盾被破坏时，可令其复活。
455,召唤出宠物“发条索鲁斯”。<hex:02100103>以加雷马帝国初代皇帝索鲁斯为原型制作的机械人偶。出发，征服，统治！,以加雷马帝国初代皇帝索鲁斯为原型制作的机械人偶。加雷马皇室御用艺术品魔导工房为了纪念索鲁斯皇帝即位9周年制作了这款人偶。为了展示本国的魔导技术能力，加雷马帝国曾向属州各地大肆分发这款人偶，眼前的发条索鲁斯就是这批人偶的其中之一。,别擅自把人加进来，<hex:02100103>我可没兴趣。<hex:02100103>　　——爱梅特赛尔克,打响指,将使用特殊技点数的宠物传送回我方的中央萌宠之门。
456,召唤出宠物“猫耳小小员”。<hex:02100103>专供开拓无人岛用的小型魔法人偶。请多关照喵。,最新型的魔法人偶，由萨雷安提供，专用于开拓无人岛。虽然它也是作为劳动力的一部分来到无人岛的，开发的原因却和其他的魔法人偶并不相同。鉴于一些研究表明，在蚂蚁种群极高的工作效率背后，有着20%的，从不参加任何工作的工蚁。学者们出于仿生学的考虑，创造了这种专在开拓现场浑水摸鱼的辅助型魔法人偶。它既没有力气，也不聪明，只会磨洋工。,喂！<hex:02100103>这里禁止非工作人员入内，<hex:02100103>快出去！<hex:02100103>　　　　　　　——伽玛罗,教导,降低范围内敌人特殊技点数最大值的50%。
457,召唤出宠物“迷你遗光”。<hex:02100103>以试图重获肉体却不幸失败的异亚为原型的可变形人偶。恐吓性大于娱乐性。,斯提格玛四倾情制作的可变形人偶。对味觉产生了兴趣的异亚们是否有可能引发一场重获肉体的浪潮？这款人偶正是为了防患于未然而存在的。人偶以异亚重获肉身失败后的形象遗光为原型，希望人偶的可怖模样能够唤起异亚们的警惕之心，在回忆起异亚真正的肉身形象之前，谨慎使用再赋肉身。,我们在很久之前舍弃了<hex:02100103>肉体，现在想重新把它<hex:02100103>取回来。<hex:02100103>　　　　　　——空·空嘎,分散,令萌宠之门内宠物的体力恢复量变为2倍。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>20秒
458,召唤出宠物“发条深红驱逐者”。<hex:02100103>青蓝之手开发的可变形士兵的模型。颜色是对其速度的认可。,以距骨研究所演习场使用的红色可变形士兵为原型，加隆德炼铁厂模型师凭借着他无比的热爱制作了这款合金玩具。这款玩具虽然也有大规模贩卖的计划，但由于开发中过于注重细节，导致了成本无法降低，短期内的产量仅够作为礼品赠送给同盟演习中获得佳绩的冒险者。,能、能不能、<hex:02100103>再便宜点……<hex:02100103>　　　——时雨,变形,令使用特殊技点数的宠物的移动速度提高30%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>10秒
459,召唤出宠物“发条蔚蓝驱逐者”。<hex:02100103>青蓝之手开发的可变形士兵的模型。颜色是对其强大的认可。,以距骨研究所演习场使用的蓝色可变形士兵为原型，加隆德炼铁厂模型师凭借着他无比的热爱制作了这款合金玩具。这款玩具虽然也有大规模贩卖的计划，但由于开发中过于注重细节，导致了成本无法降低，短期内的产量仅够作为礼品赠送给同盟演习中获得佳绩的冒险者。,看来他们也很<hex:02100103>有钱啊……真是<hex:02100103>各种羡慕啊。<hex:02100103>　　——贝林盖尔,变形,令使用特殊技点数的宠物的移动速度提高30%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>10秒
460,召唤出宠物“斯卡米留尼之形”。<hex:02100103>因制作者成了斯卡米留尼的食粮而停产。,高贝扎四天王之一的土之斯卡米留尼命令部下为自己制作了这种人偶。他的本意是想向手下的低级妖异宣示自己的力量，营造对自己的恐惧，结果却不知怎么的做了这么一个又矮又矬的东西。又及，制作了这种人偶的妖异已经变成斯卡米留尼的粮食了。,欢迎，最弱的挑战者。<hex:02100103>我承认你们正式参加检测。<hex:02100103>　　　　　　　——欧米茄,扭来扭去,对距离最近的敌方奥秘核石造成5%的伤害。
461,召唤出宠物“辰龙巧儿陆行鸟”。<hex:02100103>庆祝降神节的陆行鸟雏鸟，很中意身上的玩偶装。,辰奉行为了宣传执掌新季节的辰龙而准备的吉祥物，身上酷似龙族的玩偶装实际上是东方传说中的辰龙，小雏鸟自身也很中意这身装扮，一直在努力表现。,辰龙大人……今后就请<hex:02100103>你保佑冒险者阁下吧。<hex:02100103>　　　　　　——辰奉行,辰龙祝福,打消范围内我方身上的弱化效果。
