key,56,57,58,59,60,61,62,63
658,为了开发划时代的保湿乳液，<hex:02100103>我需要大量水润润的苏摩的碎片。<hex:02100103>请你替我收集一些来！,,,,,,,
659,有这个量的话，我的划时代保湿乳液研发应该不成为问题了……<hex:02100103>如果你还找到了更多碎片，就都给我拿过来吧！<hex:02100103>我这就要回去做研究了，要拿过来的话赶快哦！,,,,,,,
660,哦哦，这完美的水润感……！<hex:02100103>你这些苏摩的碎片能提供给我吗？,,,,嗯嗯，有个量的话应该足够了。<hex:02100103>划时代的保湿乳液完成之日已近在眼前！<hex:02100103>感谢你的帮助！,,什么……？你不会是想用那些苏摩的碎片自己研究，<hex:02100103>开发出我的保湿乳液的竞品跟我抢生意吧？<hex:02100103>不许你偷我的点子！,
661,噫！大事不好了！<hex:02100103>你是、抱歉……能请你帮我把这些散落的文件找回来吗？！<hex:02100103>阿尼罗卷起的风把我的文件全给吹走了！,那上面写满了机密内容，<hex:02100103>要是让其他人发现了，我的小命就不保了……！<hex:02100103>请你救救我，帮我把文件收集起来！,要帮忙收集最高机密相关文件吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,谢谢你！<hex:02100103>收集到的最高机密相关文件请你一定要直接亲手交给我！<hex:02100103>就这样，拜托你了！,,啊……怎么会这样……<hex:02100103>要是最高机密相关文件里的内容泄露出去……<hex:02100103>我的小命就……要怎么办，怎么办才好啊！,
662,你、你手里拿的那是……！,,,,没有错，这就是被吹走的最高机密相关文件！<hex:02100103>谢谢你！文件应该还有缺漏，请你再帮我找找！,,你说什么……？！<hex:02100103>你不会是偷看了最高机密相关文件里的内容吧？<hex:02100103>千万别看……你会引火烧身的！,
663,求你帮帮我！<hex:02100103>最高机密相关文件被阿尼罗吹得到处都是！<hex:02100103>求你帮我拿回来，我一定会报答你的！,,,,,,,
664,这些部分都收回来就没事了……<hex:02100103>真的太谢谢你帮我把这些文件拿回来了！,,,,,,,
665,你、你手里拿的那是……！,,,,谢谢你……！<hex:02100103>有这个数量，大部分的最高机密相关文件应该已经齐了……！,,你说什么……？！<hex:02100103>你不会是偷看了最高机密相关文件里的内容吧？<hex:02100103>千万别看……你会引火烧身的！,
666,不好意思……你能帮帮我吗！<hex:02100103>有一大群到处乱喷消化液的捕捉草<hex:02100103>冲着放牧的区域过来了。,这样下去，美利奴羊好不容易才蓄起来的<hex:02100103>软绵绵的羊毛就都要被它们糟蹋了！<hex:02100103>请你把这些发泡捕捉草赶走！,要帮忙吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,谢谢你！<hex:02100103>请你保护好我可爱的美利奴羊！,,这、这样啊……<hex:02100103>这让我怎么办才好，有人在吗？有人愿意帮帮我吗！,
667,啊！它们来了！<hex:02100103>拜托了！请你保护好美利奴羊！<hex:02100103>把发泡捕捉草都赶走！,,,,,,,
668,这里是奥密克戎N-6205，感谢你方及时应答。<hex:02100103>本机正在执行回收侵略兵器希的内存文件之任务，<hex:02100103>现要求你方增援，协同我方作战。,要帮助奥密克戎N-6205吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,,已确认你方之答复……赞同，感谢你方的积极答复。<hex:02100103>激活作战协议，执行广域无线通信程序。作战开始！,,已确认你方之答复……拒绝。<hex:02100103>本机将继续发送求援信号，等待其他单位增援。,
669,当機は、オミクロンN-6205、通信への応答に感謝する。<hex:02100103>侵略兵器「カイ」のメモリーを回収するため、作戦遂行中……<hex:02100103>協力を要請する。,N-6205に協力しますか？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※このF.A.T.E.の推奨レベルは<hex:022003E80203>です。<hex:0249020103><hex:0248020103>,,,応援要請の受諾を確認……協力に感謝する。<hex:02100103>作戦行動プロトコル起動、広域への通信を開始する。,,応援要請の拒否を確認……<hex:02100103>引き続き、緊急通信を発しつつ、応援を待つ。,
670,我和加隆德炼铁厂的埃布雷尔诺一起来调查这个魔导工厂<hex:02100103>是为了寻求他亡命前所开发的技术资料。,问题在于这种技术被用在了魔导兵器的无人化操作上，<hex:02100103>就像是现在这样……,看样子这些足够危险的魔导兵器已经完成了自动化改造，<hex:02100103>并自行启动了。<hex:02100103>能请你帮我击退它们吗？,要帮忙吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,感谢你的帮助！<hex:02100103>那么接下就请你和各大国防联军的冒险者部队齐心协力，<hex:02100103>击退这些魔导兵器！,,是、这样吗……<hex:02100103>那我这就去向其他部队求援吧。,
671,你看见了那些在帝都的废墟上，<hex:02100103>四处徘徊的无人型魔导兵器群了吗？,内战中，加雷马人为了攻击原本是友军的敌对势力，<hex:02100103>解开了魔导兵器上的安全装置，<hex:02100103>魔导兵器才变成现在这样，只要靠近就会受到兵器的无差别攻击。,,,,,,
672,我的研究原本是希望能通过减少复杂机械操作的手段，<hex:02100103>让所有人都能够感受到魔导技术的便利。,我为此研究的自动控制技术，<hex:02100103>却被征用拿去做了魔导兵器的无人化……<hex:02100103>我对此感到无法接受，最后选择了离开了这里，流亡去了艾欧泽亚。,就算是为了重建帝都吧，<hex:02100103>我也必须得找到停止那些无人型魔导兵器的方法……<hex:02100103>所以我才需要更多的技术情报。,,,,,
673,,,,,,,,
674,那台机体，似乎原本是作为有人机体设计出来的。<hex:02100103>恐怕是运用了我流亡前开发的技术，<hex:02100103>才改造成了无人机吧。,如果能取得安装在它控制系统上的核心组件，<hex:02100103>进一步解析研究的话，<hex:02100103>应该就能找到停下那些无人型魔导兵器的方法了。,,,,,,
675,下官我作为一个技术军官，<hex:02100103>就算参加战斗恐怕也只会给你们添乱吧。,虽然无法参战很不甘心，但我想这里有更合适我做贡献的地方。<hex:02100103>我的工作应该是在魔导兵器的残骸里找到核心组件，分析研究。<hex:02100103>战斗的方面应该交给你们，请一定要多加小心！,,,,,,
676,呼、哈……为了……成功举办彩蛋狩猎，<hex:02100103>我们必须不惜一切代价抓住这些幸福兔……,我收到了报告，据说被小鸡们穷追猛打，<hex:02100103>走投无路了的幸福兔们接连聚集到了这附近。<hex:02100103>抱歉，能请你也来帮忙抓捕幸福兔吗？,要帮忙抓捕幸福兔吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,,,是吗……那也没办法了。<hex:02100103>如果你改变主意了，请再来找我！,
677,你能过来真是帮大忙了！<hex:02100103>负责搬运预言蛋的魔法人偶被妖精族包围了。<hex:02100103>地点就在前面不远，真是愁死我了。,只要穿上我准备的冬贝利套装，<hex:02100103>应该就能吓跑恶作剧的妖精族。<hex:02100103>然后你就可以趁机回收预言蛋了！,要开始回收预言蛋吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,,,嗯？突然想起来有急事要办？<hex:02100103>我会在这里等你的，<hex:02100103>你准备好了告诉我就行！,
678,你成功回收预言蛋了吗？,,,,真不愧是冒险者！<hex:02100103>就照这个样子继续，<hex:02100103>让对方好好见识一下冬贝利的英姿吧！,,大干一场的同时可不要把预言蛋弄坏哦！<hex:02100103>还有，看情况不要忘记把预言蛋交给我。,
679,你手里好像没有预言蛋啊。<hex:02100103>我知道这很辛苦，但还是请你努力回收预言蛋！,,,,,,,
680,你成功回收预言蛋了吗？,,,,太好了！<hex:02100103>幸亏有你帮忙，<hex:02100103>已经回收了不少预言蛋！,,我差不多也该把回收的部分带回格里达尼亚了。<hex:02100103>要是手里还有预言蛋的话，<hex:02100103>记得早点告诉我哦！,
681,幸亏有你帮助，预言蛋已经回收得差不多了！<hex:02100103>我也该把回收的部分带回格里达尼亚了。<hex:02100103>要是又捡到了预言蛋，记得早点告诉我哦！,,,,,,,
682,喂，你，就是你……你擅长战斗吗？<hex:02100103>那这么说来，那些怪物你也能解决咯？<hex:02100103>能请你帮帮忙吗？,你也看到了，它们都是很危险的魔物，我也不想勉强你，<hex:02100103>只是……要是让这些魔物跑到村子里就糟了！<hex:02100103>我会尽快去找人来支援，还请你帮帮忙！,要帮忙吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,谢谢你！<hex:02100103>我会尽快带救援回来！<hex:02100103>你可千万别勉强！,,也是啊……这么危险的事情……<hex:02100103>这可怎么办啊……这要是跑去了人住的地方！,
683,看你这身段，应该是练过的吧！<hex:02100103>有一群狼盯上了我运的货物！<hex:02100103>能请你帮我赶走它们吗？,这些食物要是送不过去，<hex:02100103>客人那边就糟糕了呀！<hex:02100103>求你了，帮帮我吧！,要帮忙吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,谢谢你！<hex:02100103>这些家伙成群结队的，<hex:02100103>你可千万当心别被它们围住了！,,这、这可怎么办……<hex:02100103>只有放弃了吗，可这些货该怎么办啊……！,
684,麻烦了啊！麻烦了啊！<hex:02100103>怎么来了这么多鸟啊！<hex:02100103>这些鸟怎么都来吃我的咖啡豆了啊！,完蛋了啊！<hex:02100103>这样下去我采摘的咖啡豆就要被吃光了啊！<hex:02100103>旅行者！求求你了！帮我赶走这些鸟吧！,要帮忙吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,得救了！真是太谢谢你了！<hex:02100103>请你保护好装着咖啡豆的木箱！<hex:02100103>赶走这些鸟！,,抱歉，说这话勉强你。<hex:02100103>但大家都等着我们这里的咖啡豆呢……<hex:02100103>这叫我该怎么办呀……,
685,咦，你是旅行者吧？<hex:02100103>竟然到这里来了，还真少见啊……<hex:02100103>你对我族的遗迹感兴趣吗？,很高兴你喜欢这里……<hex:02100103>其实我是负责维护遗迹的人，<hex:02100103>现在正遇到了难题呢。,其实就是因为瞪羚要磨角……<hex:02100103>每逢换角的时候，它们就喜欢把角往墙面上撞。<hex:02100103>可以的话，能请你帮忙把它们赶走吗？,要帮忙吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,谢谢你……<hex:02100103>真是一句也说不得，刚说完瞪羚就过来了！<hex:02100103>这事就麻烦你了！拜托了！,,这事也不好强人所难。<hex:02100103>只是这样下去，遗迹就……,
686,唔……这该怎么好啊……<hex:02100103>前段时间的暴风雨也影响到了风精，它们都发狂了。,这样下去刻在祖父墓碑上的图形文字就要被它们毁了。<hex:02100103>祖父他活过的证明，他留在这个世界上的记忆要是消失了，<hex:02100103>在我们尤卡巨人来看，就代表祖父真正死去了。,远道而来的客人啊，我已经年老体衰。<hex:02100103>能请你替我安抚这些发狂的风精吗？<hex:02100103>请你救救我的祖父，让他不要就此死去……,要帮忙吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,远道而来的客人，我会永远记得你的恩情……,,唉，那我也别无他法。<hex:02100103>只有留在这里静待风精冷静下来了……,
687,哎呀！欢迎啊，客人，你也是来泡温泉的？<hex:02100103>这里的水温和风景都是一顶一的，<hex:02100103>你一定要来好好享受享受。,对了，不知道你有没有听说过？<hex:02100103>这附近有个很吓人的传闻……<hex:02100103>你要是感兴趣的话，我倒是可以和你聊聊这个。,要听传闻吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,我跟你说，大家都说这里有脏东西……<hex:02100103>有人泡完温泉之后，兴高采烈地回去的时候被怪物袭击了！<hex:02100103>不过，这种传闻应该就是恐怖故事而已……咦？这哪来的风？,,那就太可惜了……<hex:02100103>我跟你说，我这故事可有意思了，你不听肯定后悔。,
688,啊！那边的旅行者……<hex:02100103>能请你帮帮忙吗？<hex:02100103>我这边的牧草地里长出来一堆蛾子的幼虫啊！,要想让羊驼长得壮就缺不了好吃的牧草！<hex:02100103>所以能请你帮帮我，赶走这群害虫吗？,要帮忙吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,谢谢你……<hex:02100103>我还要去检查其他的牧草地，就先走一步了！<hex:02100103>你驱虫的时候记得千万别勉强自己啊！,,呃……也是啊，我猜你也不会答应。<hex:02100103>我还是去找找别人……请他们来支援我吧。,
689,听好了！小东西！<hex:02100103>奥阔帕恰山！是圣地！属于我们！,谁有异议！可以来！打我！<hex:02100103>我们！跟你们！对打！来啊！,要接受挑战吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,小东西！<hex:02100103>看好了！我要让你知道！图拉尔！属于谁！,,呼哈哈哈……小东西！胆子小！<hex:02100103>我们！宽容！宽宏！允许你跑！,
690,发现当前区域的小型动物过量增殖。<hex:02100103>请协助回收稀有植物的种子。,要帮忙回收稀有植物的种子吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,,支援请求已确认……感谢。<hex:02100103>请在指定时间内将收集到的种子交于本机。,,支援请求已否决……<hex:02100103>请继续享受在风途园圃的愉快时光。,
691,可以在地面捡起稀有植物的种子，<hex:02100103>也可以从小型动物手中夺取……<hex:02100103>本机对种子的获取途径没有需求。,,,,,,,
692,如果协助者获得了稀有植物的种子，<hex:02100103>请交纳至本机。,,,,已核收所需种子……<hex:02100103>感谢你的配合。,但已交纳的种子数量未达目标……<hex:02100103>还请继续提供协助。,支援者的行动方针已确认……<hex:02100103>还请继续协助本机执行任务。,
693,核收的种子数量已达到目标数值。<hex:02100103>若协助者持有的种子仍有余量，也请交纳至本机。,,,,,,,
694,核收的种子数量已达到目标数值。<hex:02100103>若协助者持有的种子仍有余量，也请交纳至本机。,,,,已核收所需种子……<hex:02100103>感谢你的配合。,,支援者的行动方针已确认……<hex:02100103>若协助者持有的种子仍有余量，也请交纳至本机。,
695,哎呀，你是旅行者吧？<hex:02100103>不瞒你说，我可是本地最厉害的钓鱼大师之一！,只要你在这里等上一会儿，<hex:02100103>就能见到我钓上大鱼的样子了。<hex:02100103>还请、还请，不要离开！,要在这里看他钓鱼吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,你果然很好奇吧。<hex:02100103>那你就等着看我钓的大鱼吧！,,这可是，这可是，太可惜了。<hex:02100103>旅行者你不喜欢鱼吗？,
696,这不是、这不是，你来的正好……<hex:02100103>你擅长打猎吗？,其实这块水田，最近长出了专咬芦苇根的坏鱼……<hex:02100103>可以的话，能请你赶走它们吗？,要帮忙吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,哦！这可真是太好了！<hex:02100103>这些鱼湿漉漉、滑溜溜的，我实在是应付不来……,,那可真是太可惜了，不过你拒绝也是当然的。<hex:02100103>那么，这群坏鱼要怎么办呢……,
697,本机编号，哨兵GX-0090。<hex:02100103>正在执行运河镇定期维检任务。,本机在该区域内遭到了魔物托尔巴兰的袭击。<hex:02100103>任务中断……<hex:02100103>申请支援，请帮助本机完成任务。,要帮忙吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,支援请求已确认……<hex:02100103>本机将继续执行调查任务。,,支援请求已否决……<hex:02100103>本机将继续招募执行任务所需的支援者。,
698,已发现袭击者，魔物托尔巴兰。<hex:02100103>请驱逐妨碍任务执行的魔物。,,,,,,,
699,你看起来很强啊！<hex:02100103>有空吗？我有件事需要你帮忙！,我正准备去给我们信奉的神鸟，<hex:02100103>伟大的奇夏伊希大人奉上贡品。<hex:02100103>可这路上却有一群烦人的鸟盯上了我的贡品……,如果可以的话，<hex:02100103>那些想偷吃贡品的巨喙蜂鸟出现时……<hex:02100103>能请你替我把它们赶走吗？,要帮忙吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,真是太谢谢你了！<hex:02100103>你这样的大好人！奇夏伊希大人肯定会保佑你的！,,哎呀，你是不是有事要忙。<hex:02100103>那你路过的时候，也一定要记得小心那些烦人的鸟……,
700,发现僚机于本区域频繁损毁。<hex:02100103>请协助回收记忆芯片调查损毁原因。,要帮忙回收机器兵的记忆芯片吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,,支援请求已许可……<hex:02100103>本机将进行任务说明，请注意接收。,,支援请求已否决……<hex:02100103>本机将继续招募执行任务所需的支援者。,
701,调查破损的机器兵机体，<hex:02100103>或击败毁坏机器兵的卡冈图亚，<hex:02100103>均可获取机器兵的记忆芯片。,,,,,,,
702,为尽快查明损毁原因，<hex:02100103>收集到的记忆芯片请立刻交纳至本机。,,,,已核收所需记忆芯片……<hex:02100103>感谢你的配合。,但已收获的记忆芯片尚未达到目标所需的数量……<hex:02100103>还请继续提供协助。,支援者的行动方针已确认……<hex:02100103>还请继续协助本机执行任务。,
703,核收的芯片数量已达到目标数值。<hex:02100103>若协助者持有的记忆芯片仍有余量，也请交纳至本机。,,,,,,,
704,核收的芯片数量已达到目标数值。<hex:02100103>若协助者持有的记忆芯片仍有余量，也请交纳至本机。,,,,机器兵的记忆芯片……已核收。<hex:02100103>感谢你的配合。,,支援者的行动方针已确认……<hex:02100103>若协助者持有的记忆芯片仍有余量，也请交纳至本机。,
705,喂！路对面，看着很厉害的那位！<hex:02100103>求你帮我们一把！,有一伙自称是智理院税吏的家伙，<hex:02100103>说我逃税什么的，想扣我的货物！<hex:02100103>可我看他们的样子，怎么看怎么不对头啊！,那群家伙肯定是传说中的盗贼团伙假扮的！<hex:02100103>求你了……帮帮我吧！,要帮忙吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,谢谢你！<hex:02100103>还请你保护好我们的货物！,,呜呜呜我知道了……虽然觉得很舍不得，<hex:02100103>但等会儿要是情况不妙，我准备扔下货物自己跑。,
706,你是个佣兵吗？<hex:02100103>你是佣兵的话能不能帮帮我？,有一群饿坏了的舞翼飞龙在这儿打猎，<hex:02100103>我的羊驼要是被它们吃了，我就完蛋了……<hex:02100103>能请你把它们赶走吗!,要帮佩鲁佩鲁族旅行商人吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,谢谢你！<hex:02100103>我实在是不擅长战斗，还好遇上了你。,,这样啊，抱歉……也是啊突然跑出来这么说，会觉得很困扰吧。<hex:02100103>唉，我还是赶紧放弃，掉头回去吧……,
707,舞翼飞龙……<hex:02100103>虽然是给它们起了这么个名字，<hex:02100103>不过说真的，它们真的没必要特地挡在路上飞给我看的。,,,,,,,
708,欢迎！欢迎！各位永久人！<hex:02100103>让大家久等了！,没关系，没关系，不用回答我，你们不说我也知道。<hex:02100103>你们都是来参加我们有趣又刺激的盛装巡游的吧？,要参加盛装巡游吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,哈哈哈，很好！非常好！<hex:02100103>都快来吧！徘徊于与永恒和刹那之间，<hex:02100103>奇异又刺激的盛装巡游开始啦！,,哎呀，看起来你还没准备好啊……<hex:02100103>好吧，那我就多等你一会儿！,
709,我们的盛装巡游不但非常之刺激……<hex:02100103>而且还禁止中途离开，还请多加注意。,,,,,,,
710,哎呀呀，你是远道而来的旅行者吧……<hex:02100103>能在这里见到你真是太好了！<hex:02100103>可以的话能请你帮帮我吗？,我想收集一些材料，<hex:02100103>把之前被暴风雨吹坏了的装饰修好……<hex:02100103>但我一个人忙不过来。,能请你帮帮我，<hex:02100103>收集一些这附近的甲虫壳和树上掉下来的大树枝吗？<hex:02100103>拜托了、拜托了，还请你帮帮忙！,要帮忙吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,这可是、这可是，真是太好了！<hex:02100103>还请你多收集一些，多多益善！多多益善！,,这请求确实太冒昧了。<hex:02100103>我还是自己一个人收集吧……,
711,手头要是有哈努族工艺素材的话，<hex:02100103>还请务必交给我。,,,,这些素材可真不错啊……<hex:02100103>再多收集一些，我就能把装饰修好了。<hex:02100103>你要是又找到了素材，也务必请拿给我！,,没有可以给我的素材吗。<hex:02100103>那太可惜了。谢谢你。,
712,想要弄到哈努族工艺素材，<hex:02100103>可以狩猎这附近的甲虫，采集它们的甲壳。<hex:02100103>也可以捡地上的大树枝，这些都是很好的素材。,,,,,,,
713,旅行者，真是太谢谢你了。<hex:02100103>多亏了你，我已经收集到足够数量的哈努族工艺素材了。,,,,,,,
714,手头要是有哈努族工艺素材的话，<hex:02100103>还请务必交给我。,,,,这些素材可真不错啊……<hex:02100103>这么多，肯定够我把装饰修好了。<hex:02100103>真是太谢谢你了！,,没有可以给我的素材吗。<hex:02100103>那太可惜了。谢谢你。,
715,难道 是你 打败了 鼹鼠？<hex:02100103>那莫布 有事拜托你！,它们 从洞里 出来 <hex:02100103>带着 很多 地底 深处的东西！,稀有矿石 亮晶晶辉石！<hex:02100103>每样 都是 罐子工的 好素材！<hex:02100103>还请你！收集给莫布！,要帮忙吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,谢谢 谢谢 非常感谢！<hex:02100103>请 多多 多多 拿回来！,,这样啊 我知道了 好可惜！<hex:02100103>莫布可以去请 其他人 帮忙！,
716,收集到 制作素材了吗？<hex:02100103>采集！ 回收！ 给莫布！,,,,谢谢 谢谢 非常非常 感谢！<hex:02100103>要是又找到了 麻烦再拿来给莫布！,,没有找到？<hex:02100103>我知道了 我之后 再问问！,
717,莫布要 罐子工用的制作素材！<hex:02100103>可以捡附近的石头 也可以打吃石头的 矿虫！<hex:02100103>请你！帮忙收集！,,,,,,,
718,谢谢 谢谢 非常非常 感谢！<hex:02100103>制作素材 很多很多 优秀素材 包包满满！<hex:02100103>莫布 准备回去了！,,,,,,,
719,收集到 制作素材了吗？<hex:02100103>采集！ 回收！ 给莫布！,,,,谢谢 谢谢 非常非常 感谢！<hex:02100103>罐子工 开心 做好东西 莫布也 开心！,,没有找到？<hex:02100103>我知道了 下次有机会 再问问！,
720,你是不是 擅长 战斗？<hex:02100103>有急事 麻烦你！,莫布 在这里 采集 陶艺黏土！<hex:02100103>但是但是 莫布来之后 蘑菇 太多太多！,不管 蘑菇<hex:02100103>养分吃光光 黏土 干干沙沙 不能用了！<hex:02100103>求你 赶走 这些蘑菇！,要帮忙吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,旅行者 人 真好！<hex:02100103>坏蘑菇 全都 干掉！,,莫布是 莫布林族的 绝世美男！<hex:02100103>再考虑考虑 帮帮美男吧？,
721,,,,,,,,
722,你是……算了，这时候谁都好，<hex:02100103>能请你和我一起保护红豹村的安全吗。<hex:02100103>我在附近发现了一群杀气腾腾的叶螳螂。,它们会看也不看地吃掉自己见到的一切东西。<hex:02100103>要是不能在这里挡住它们，村子那边就危险了！,只要你和我一起战斗。<hex:02100103>你就能收获我族最崇高的敬意和感谢！,要帮助灵豹之民猎人吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,我绝不会忘记你的大恩！<hex:02100103>它们很快就要来了，快做好准备吧！,,这样……<hex:02100103>不，我并无怨言。<hex:02100103>只是，希望援军能在那些怪物来之前赶到吧……,
723,你看起来很能打啊！<hex:02100103>怎么样，有没有兴趣参加我们的狩猎任务？,你看到那边那些故障了的机器兵了吗？<hex:02100103>我接到的任务就是解决它们，但这数量比我想象中多出太多了。<hex:02100103>所以我正在纠结要不要去请人帮忙呢。,要帮助初出茅庐的狩猎者吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,,你答应了！太好了！<hex:02100103>为了边郊镇居民的安全！<hex:02100103>我们一起加油狩猎吧！,,啊、这样啊……<hex:02100103>我果然还是先回一趟九号解决方案，<hex:02100103>请人来帮忙吧……,
724,怎么会这样……<hex:02100103>我以为把坏掉的机器兵解决了就完事了，<hex:02100103>怎么又跑出来一群危险的魔物。,那些家伙以前就老盯着农田祸害。<hex:02100103>自从被那群坏掉了的机器兵赶走之后，我就没见过它们了，<hex:02100103>没想到现在它们看到机器兵不在了，就觉得安全了，又跑回来了。,我去保护农田！<hex:02100103>能请你狩猎这群卡托布莱普塔吗？<hex:02100103>我知道这很胡来……但我只能靠你了！,要帮助初出茅庐的狩猎者吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,谢谢！<hex:02100103>抱歉，这群怪物就交给你了！,,这样啊，抱歉对你提出这种要求。<hex:02100103>只是，我也不能就此放任它们在这里胡来……,
725,你看起来像是个身经百战的勇士啊！<hex:02100103>可以的话，能请你参加我们的狩猎吗？,最近这群貒猪……就是野猪，越来越多。森林被搞得一团糟。<hex:02100103>所以我们才组织了狩猎，也是顺便弄些食物。<hex:02100103>只是，没想到它们的数量有这么多……,不过，若是有你这样的勇士帮忙，<hex:02100103>这点数量的貒猪，肯定不在话下吧！<hex:02100103>还请你帮帮我们，和我们一起狩猎貒猪！,要帮助灵豹之民猎人吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,谢谢！<hex:02100103>事不宜迟，我们这就出发吧！,,这样啊……虽然很可惜，但也是没办法的事。<hex:02100103>这本就是我们自己的事，你千万不要过意不去！,
726,那边那位……你擅长战斗吗？<hex:02100103>抱歉，请你救救我们吧！,我们做完了别的狩猎任务，却在回来的路上被狼人袭击了。<hex:02100103>我和伙伴们的灵魂资源都已经用完了……,所以……请你帮我们挡住这些怪物，<hex:02100103>至少让我们把伤员送走……<hex:02100103>我也知道这是不情之请，只是我实在是没办法了！,要救助陷入危机的狩猎者吗？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任务的推荐等级为<hex:022003E80203>级。<hex:0249020103><hex:0248020103>,抱歉，真是帮大忙了！<hex:02100103>我们这就开始准备撤退！,,是吗……<hex:02100103>可这样下去……我们就……,
